NVMe_total_util,CPU,Memory_used
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
0.94528735,0.68819386,0.91745645
0.95356226,0.6965384,0.9232548
0.95375335,0.69696796,0.9236340000000001
0.91048396,0.6504734000000001,0.8902954
