NVMe_total_util,CPU,Memory_used,Goodput,num_workers
0.0015499999998913458,0.14799999999813734,0.06252544,0.0,0.01
0.008691666666709353,0.1565833333317035,0.06252544,0.03747024213333333,0.01
0.1123750000001261,0.19333333333682584,0.516132864,0.14923396502259775,0.01
0.11314166666658518,0.2009166666636399,0.516132864,0.146822194529288,0.01
0.11513333333338475,0.19350000000364767,0.516222976,0.14943819093333333,0.01
0.11079999999989619,0.19424999999852546,0.5162967039999999,0.14577558186666667,0.01
0.08321945203659978,0.18663755749531324,0.5162967039999999,0.14645739519999998,0.01
0.08200546703110631,0.1955297019798992,0.5162967039999999,0.15146357821768985,0.01
0.08044999999995829,0.18333333333333335,0.516407296,0.1498966118557045,0.01
0.08390833333335954,0.18899999999945677,0.516407296,0.14774784989668732,0.01
0.08469435370990984,0.17747150189824362,0.516173824,0.1349631590318064,0.01
0.09681478765249657,0.19344622975035744,0.516173824,0.14630396586666666,0.01
0.09651666666638144,0.1889166666660458,0.515854336,0.1507745884228355,0.01
0.09372500000026776,0.19191666666689955,0.515854336,0.15107584928470685,0.01
0.1209583333332072,0.1959166666706248,0.516513792,0.14688310613333333,0.01
0.12219166666667056,0.19991666666270852,0.516194304,0.15268670178011867,0.01
0.12060000000007375,0.1879166666670548,0.516194304,0.14632709511431047,0.01
0.12529166666645325,0.2000833333314707,0.516194304,0.155870066942259,0.01
0.13385833333353123,0.20325000000108656,0.516538368,0.14586238293333334,0.01
0.13561666666658614,0.2008333333321692,0.516562944,0.14644077226666666,0.01
0.1365916666668151,0.19416666667093524,0.516562944,0.15019267413333331,0.01
0.13562499999995148,0.20058333333193634,0.516435968,0.14713654613333332,0.01
0.08243333333327124,0.18216666666558012,0.516435968,0.14678070613333333,0.01
0.07372500000007373,0.18533333333131544,0.516435968,0.14250882858857256,0.01
0.07752499999999903,0.2220833333364377,0.51664896,0.1464506355576295,0.01
0.0784166666665745,0.31016666666643383,0.51664896,0.14833312426666664,0.01
0.11662341119321948,0.19686231450017824,0.516661248,0.1428538356328734,0.01
0.11990750016706828,0.19805650170259903,0.51642368,0.14626698733502194,0.01
0.11698386774206518,0.1940537297535228,0.51642368,0.1447572017339113,0.01
0.11746616441097045,0.19219614640836358,0.51642368,0.143243938929262,0.01
0.08952736484239428,0.2384674355032132,0.5168619520000001,0.14933320818612092,0.01
0.0835249999997662,0.18658333333636012,0.5168619520000001,0.13951856640000002,0.01
0.08735833333351668,0.18666666666395032,0.5163253760000001,0.14857120426666667,0.01
0.08725833333313252,0.1886666666677532,0.5163253760000001,0.14892677120000006,0.01
0.09068104540334024,0.19052936862356598,0.5158666239999999,0.13477750206461014,0.01
0.0956416666664154,0.20175000000162985,0.516386816,0.14974376825302987,0.01
0.09500833333355936,0.1824999999992239,0.516386816,0.14271556266666666,0.01
0.09589405736321789,0.1929526851665449,0.516386816,0.1448076570438029,0.01
0.09244974287044386,0.18954117411472593,0.516665344,0.14500839357376175,0.01
0.08832059791423273,0.1875592615297787,0.5168824320000001,0.12877718482125544,0.01
0.09509069074025923,0.18885621997825594,0.5168824320000001,0.14718398568577526,0.01
0.09226011869030966,0.1894212175768487,0.5168824320000001,0.14188356266666666,0.01
0.1166833333335186,0.19574999999798215,0.516456448,0.14757478399999996,0.01
0.11419999999974001,0.1953333333367482,0.516456448,0.1473727876324382,0.01
0.1151891759521944,0.19500734663755856,0.516571136,0.14511218991731129,0.01
0.11677703790408676,0.19169837552949148,0.516571136,0.14983932466493294,0.01
0.09270000000008925,0.1821666666675204,0.516808704,0.14008647679999994,0.01
0.09634166666667926,0.19383333333341096,0.516808704,0.14606394026666664,0.01
0.09494999999988069,0.1833333333352736,0.516665344,0.14817316471377692,0.01
0.0886333333333217,0.18474999999743885,0.516665344,0.12690088867977792,0.01
0.08712500000013582,0.1802499999990687,0.516820992,0.14975482845523036,0.01
0.08652750651045377,0.19047037760656665,0.516820992,0.14894024953543933,0.01
0.08662906293214633,0.1833073997225697,0.5164154879999999,0.14564649675215965,0.01
0.08679999999997864,0.19224999999860304,0.5164154879999999,0.1491947313820921,0.01
0.07649401732012577,0.18762808224044572,0.516354048,0.14410368942862833,0.01
0.0757328716465962,0.1883782693426775,0.516354048,0.11754494079828555,0.01
0.07805833333319849,0.18516666666643386,0.5166366720000001,0.1722133162666667,0.01
0.0705869608693171,0.17988800746872985,0.5166366720000001,0.11148132782295693,0.01
0.12299986665782274,0.1912794186275981,0.516272128,0.12232368902520335,0.01
0.1225750000002639,0.19566666666845167,0.516272128,0.15052448426666665,0.01
0.14579590071182505,0.19802688493726422,0.516608,0.1296411306666667,0.01
0.12358912709534806,0.19237961664142536,0.516608,0.1522052096,0.01
0.1165755616291471,0.18572095194065058,0.516333568,0.11202532693333334,0.01
0.1393842922862009,0.20903060203695384,0.516333568,0.1395616768,0.01
0.11004999999992529,0.1824166666677532,0.516472832,0.14512046080000002,0.01
0.12820833333341095,0.1975000000015522,0.516472832,0.12907369813333333,0.01
0.08706052514488245,0.18248140377557565,0.51611648,0.10889765546666667,0.01
0.08239034473087135,0.18827073991088486,0.51611648,0.1131716608,0.01
0.0792136142409882,0.1804453630235031,0.51597312,0.16335803933595575,0.01
0.10605833333320333,0.18866666666581294,0.51597312,0.12019985066666668,0.01
0.10088494100396316,0.18080461302727277,0.51613696,0.10326344750349978,0.01
0.12847523168221206,0.20244682978710032,0.51613696,0.17158878325221685,0.01
0.11364166666656578,0.18308333333504073,0.516624384,0.11477691140590625,0.01
0.10644166666679666,0.1859166666632518,0.516624384,0.1615609856,0.01
0.1456904016518377,0.19769533071640585,0.51652608,0.09574876145949793,0.01
0.14445853072668802,0.20789684392969834,0.51652608,0.1758291927920946,0.01
0.13148333333313833,0.18783333333752428,0.516366336,0.1173533686104632,0.01
0.13249999999995152,0.19858333333201397,0.5162106879999999,0.13274629531812726,0.01
0.11332500000013776,0.1865833333324796,0.5162106879999999,0.1536511965868942,0.01
0.12918333333327614,0.2022500000001552,0.5162106879999999,0.11058189653333332,0.01
0.10929166666671034,0.18133333333147073,0.516161536,0.1431368870169048,0.01
0.13449166666675108,0.20050000000240592,0.516161536,0.14073026980934766,0.01
0.07093468843718276,0.17460846384476428,0.516329472,0.15103665471031402,0.01
0.06363167354544341,0.18170017307878594,0.516329472,0.10257065528964736,0.01
0.09672410338605901,0.22001268950832495,0.516497408,0.14187513173333335,0.01
0.0665083333333314,0.17583333333216916,0.516497408,0.11184018773333336,0.01
0.09797877966552859,0.17919944470091148,0.516739072,0.16497491409967446,0.01
0.10354333355738951,0.19005916762019318,0.516739072,0.11704433875106927,0.01
0.1206083333333178,0.19016666666332946,0.516608,0.11854678914739016,0.01
0.1008061829568266,0.1853221400545781,0.516608,0.1117296715781052,0.01
0.13753168356465026,0.20065701707290068,0.516440064,0.17049978425888934,0.01
0.10866557770509498,0.19444629642045985,0.516440064,0.11726829955947135,0.01
0.11971638941922705,0.19545950368142004,0.516427776,0.16239889126874135,0.01
0.1190955850834424,0.18934847835255353,0.516427776,0.11444211241682005,0.01
0.09805000000014844,0.18275000000139696,0.516124672,0.11099801599999999,0.01
0.1019914154520534,0.19062354428656272,0.516124672,0.1716191232,0.01
0.1220947705870567,0.1937988379076906,0.516263936,0.1090320384,0.01
0.09810000000009798,0.1869166666680636,0.516263936,0.11140846933333333,0.01
0.13339558405521165,0.19820519600690872,0.516468736,0.16724432213333335,0.01
0.1559369326967421,0.21426410273658064,0.516468736,0.10875480746666667,0.01
0.13508333333338668,0.1984166666671323,0.516481024,0.1200548864,0.01
0.13814999999982927,0.20949999999720606,0.51675136,0.17535931733333335,0.01
0.10535000000005917,0.19791666667054714,0.51675136,0.11745600853333332,0.01
0.08027500000001359,0.1842500000008537,0.51675136,0.10746702506666668,0.01
0.0792490184332598,0.18039196113445144,0.5161000960000001,0.1791152754183612,0.01
0.08007747278450161,0.1864522807705014,0.5161000960000001,0.11391281541230586,0.01
0.10599999999976717,0.18575000000031044,0.516550656,0.11130852693333332,0.01
0.07964166666691502,0.18250000000116415,0.516550656,0.17535849813333332,0.01
0.10337499999986903,0.1889999999994567,0.516337664,0.1032402944,0.01
0.07703333333350504,0.17958333333178114,0.516337664,0.1094426624,0.01
0.06342962914000422,0.17275401600280993,0.516517888,0.16650475520000002,0.01
0.08948261951172137,0.19081557183940054,0.516517888,0.11072580266666664,0.01
0.06309166666663563,0.1744166666680636,0.5166366720000001,0.113806336,0.01
0.06987499999983508,0.18216666666558012,0.5166366720000001,0.16710860800000002,0.01
0.09750000000033955,0.1821666666675204,0.5163950079999999,0.11590345386666667,0.01
0.12072499999982635,0.20383333333108264,0.5163950079999999,0.1142013952,0.01
0.11312553711919812,0.18514907119827456,0.5160222720000001,0.15550941760497666,0.01
0.10568647885403068,0.19022725744559657,0.5160222720000001,0.11253984287253144,0.01
0.09243333333348953,0.1829166666662786,0.5163950079999999,0.14987724800000002,0.01
0.10585113462439127,0.19835961935284044,0.516808704,0.13310033920000006,0.01
0.09155870174964506,0.1778248964853787,0.516808704,0.1153155072,0.01
0.10487365824402556,0.19311287419300988,0.516808704,0.166232064,0.01
