NVMe_total_util,CPU,Memory_used
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
0.9161028,0.59445465,0.97114635
0.91414547,0.59707755,0.97210926
0.912773,0.60056883,0.9740694999999999
0.91055536,0.6054824000000001,0.9749667999999999
